# Tucson June 23--Jul7, 2017 weather from airport observations to go with CAISO prices from same time period.
# Datetime Temp(F) RH (%) solar_direct (W/sf) solar_difuse (W/sf) pressure (kPA) wind (m/s)
$state_name=Arizona
$city_name=Tucson
temperature,humidity,solar_direct,solar_diffuse,pressure,wind_speed,
06:29:04:02:00,81.974,0.230666667,0,0,923.2956667,2.6
06:29:04:03:00,81.941,0.231,0,0,923.2985,2.6
06:29:04:04:00,81.908,0.231333333,0,0,923.3013333,2.6
06:29:04:05:00,81.875,0.231666667,0,0,923.3041667,2.6
06:29:04:06:00,81.842,0.232,0,0,923.307,2.6
06:29:04:07:00,81.809,0.232333333,0,0,923.3098333,2.6
06:29:04:08:00,81.776,0.232666667,0,0,923.3126667,2.6
06:29:04:09:00,81.743,0.233,0,0,923.3155,2.6
06:29:04:10:00,81.71,0.233333333,0,0,923.3183333,2.6
06:29:04:11:00,81.677,0.233666667,0,0,923.3211667,2.6
06:29:04:12:00,81.644,0.234,0,0,923.324,2.6
06:29:04:13:00,81.611,0.234333333,0,0,923.3268333,2.6
06:29:04:14:00,81.578,0.234666667,0,0,923.3296667,2.6
06:29:04:15:00,81.545,0.235,0,0,923.3325,2.6
06:29:04:16:00,81.512,0.235333333,0,0,923.3353333,2.6
06:29:04:17:00,81.479,0.235666667,0,0,923.3381667,2.6
06:29:04:18:00,81.446,0.236,0,0,923.341,2.6
06:29:04:19:00,81.413,0.236333333,0,0,923.3438333,2.6
06:29:04:20:00,81.38,0.236666667,0,0,923.3466667,2.6
06:29:04:21:00,81.347,0.237,0,0,923.3495,2.6
06:29:04:22:00,81.314,0.237333333,0,0,923.3523333,2.6
06:29:04:23:00,81.281,0.237666667,0,0,923.3551667,2.6
06:29:04:24:00,81.248,0.238,0,0,923.358,2.6
06:29:04:25:00,81.215,0.238333333,0,0,923.3608333,2.6
06:29:04:26:00,81.182,0.238666667,0,0,923.3636667,2.6
06:29:04:27:00,81.149,0.239,0,0,923.3665,2.6
06:29:04:28:00,81.116,0.239333333,0,0,923.3693333,2.6
06:29:04:29:00,81.083,0.239666667,0,0,923.3721667,2.6
06:29:04:30:00,81.05,0.24,0,0,923.375,2.6
06:29:04:31:00,81.017,0.240333333,0,0,923.3778333,2.6
06:29:04:32:00,80.984,0.240666667,0,0,923.3806667,2.6
06:29:04:33:00,80.951,0.241,0,0,923.3835,2.6
06:29:04:34:00,80.918,0.241333333,0,0,923.3863333,2.6
06:29:04:35:00,80.885,0.241666667,0,0,923.3891667,2.6
06:29:04:36:00,80.852,0.242,0,0,923.392,2.6
06:29:04:37:00,80.819,0.242333333,0,0,923.3948333,2.6
06:29:04:38:00,80.786,0.242666667,0,0,923.3976667,2.6
06:29:04:39:00,80.753,0.243,0,0,923.4005,2.6
06:29:04:40:00,80.72,0.243333333,0,0,923.4033333,2.6
06:29:04:41:00,80.687,0.243666667,0,0,923.4061667,2.6
06:29:04:42:00,80.654,0.244,0,0,923.409,2.6
06:29:04:43:00,80.621,0.244333333,0,0,923.4118333,2.6
06:29:04:44:00,80.588,0.244666667,0,0,923.4146667,2.6
06:29:04:45:00,80.555,0.245,0,0,923.4175,2.6
06:29:04:46:00,80.522,0.245333333,0,0,923.4203333,2.6
06:29:04:47:00,80.489,0.245666667,0,0,923.4231667,2.6
06:29:04:48:00,80.456,0.246,0,0,923.426,2.6
06:29:04:49:00,80.423,0.246333333,0,0,923.4288333,2.6
06:29:04:50:00,80.39,0.246666667,0,0,923.4316667,2.6
06:29:04:51:00,80.357,0.247,0,0,923.4345,2.6
06:29:04:52:00,80.324,0.247333333,0,0,923.4373333,2.6
06:29:04:53:00,80.291,0.247666667,0,0,923.4401667,2.6
06:29:04:54:00,80.258,0.248,0,0,923.443,2.6
06:29:04:55:00,80.225,0.248333333,0,0,923.4458333,2.6
06:29:04:56:00,80.192,0.248666667,0,0,923.4486667,2.6
06:29:04:57:00,80.159,0.249,0,0,923.4515,2.6
06:29:04:58:00,80.126,0.249333333,0,0,923.4543333,2.6
06:29:04:59:00,80.093,0.249666667,0,0,923.4571667,2.6
06:29:05:00:00,80.06,0.25,0,0,923.46,2.6
06:29:05:01:00,80.06,0.25,0,0,923.46,2.6
06:29:05:02:00,80.06,0.25,0,0,923.46,2.6
06:29:05:03:00,80.06,0.25,0,0,923.46,2.6
06:29:05:04:00,80.06,0.25,0,0,923.46,2.6
06:29:05:05:00,80.06,0.25,0,0,923.46,2.6
06:29:05:06:00,80.06,0.25,0,0,923.46,2.6
06:29:05:07:00,80.06,0.25,0,0,923.46,2.6
06:29:05:08:00,80.06,0.25,0,0,923.46,2.6
06:29:05:09:00,80.06,0.25,0,0,923.46,2.6
06:29:05:10:00,80.06,0.25,0,0,923.46,2.6
06:29:05:11:00,80.06,0.25,0,0,923.46,2.6
06:29:05:12:00,80.06,0.25,0,0,923.46,2.6
06:29:05:13:00,80.06,0.25,0,0,923.46,2.6
06:29:05:14:00,80.06,0.25,0,0,923.46,2.6
06:29:05:15:00,80.06,0.25,0,0,923.46,2.6
06:29:05:16:00,80.06,0.25,0,0,923.46,2.6
06:29:05:17:00,80.06,0.25,0,0,923.46,2.6
06:29:05:18:00,80.06,0.25,0,0,923.46,2.6
06:29:05:19:00,80.06,0.25,0,0,923.46,2.6
06:29:05:20:00,80.06,0.25,0,0,923.46,2.6
06:29:05:21:00,80.06,0.25,0,0,923.46,2.6
06:29:05:22:00,80.06,0.25,0,0,923.46,2.6
06:29:05:23:00,80.06,0.25,0,0,923.46,2.6
06:29:05:24:00,80.06,0.25,0,0,923.46,2.6
06:29:05:25:00,80.06,0.25,0,0,923.46,2.6
06:29:05:26:00,80.06,0.25,0,0,923.46,2.6
06:29:05:27:00,80.06,0.25,0,0,923.46,2.6
06:29:05:28:00,80.06,0.25,0,0,923.46,2.6
06:29:05:29:00,80.06,0.25,0,0,923.46,2.6
06:29:05:30:00,80.06,0.25,0,0,923.46,2.6
06:29:05:31:00,80.06,0.25,0,0,923.46,2.6
06:29:05:32:00,80.06,0.25,0,0,923.46,2.6
06:29:05:33:00,80.06,0.25,0,0,923.46,2.6
06:29:05:34:00,80.06,0.25,0,0,923.46,2.6
06:29:05:35:00,80.06,0.25,0,0,923.46,2.6
06:29:05:36:00,80.06,0.25,0,0,923.46,2.6
06:29:05:37:00,80.06,0.25,0,0,923.46,2.6
06:29:05:38:00,80.06,0.25,0,0,923.46,2.6
06:29:05:39:00,80.06,0.25,0,0,923.46,2.6
06:29:05:40:00,80.06,0.25,0,0,923.46,2.6
06:29:05:41:00,80.06,0.25,0,0,923.46,2.6
06:29:05:42:00,80.06,0.25,0,0,923.46,2.6
06:29:05:43:00,80.06,0.25,0,0,923.46,2.6
06:29:05:44:00,80.06,0.25,0,0,923.46,2.6
06:29:05:45:00,80.06,0.25,0,0,923.46,2.6
06:29:05:46:00,80.06,0.25,0,0,923.46,2.6
06:29:05:47:00,80.06,0.25,0,0,923.46,2.6
06:29:05:48:00,80.06,0.25,0,0,923.46,2.6
06:29:05:49:00,80.06,0.25,0,0,923.46,2.6
06:29:05:50:00,80.06,0.25,0,0,923.46,2.6
06:29:05:51:00,80.06,0.25,0,0,923.46,2.6
06:29:05:52:00,80.06,0.25,0,0,923.46,2.6
06:29:05:53:00,80.06,0.25,0,0,923.46,2.6
06:29:05:54:00,80.06,0.25,0,0,923.46,2.6
06:29:05:55:00,80.06,0.25,0,0,923.46,2.6
06:29:05:56:00,80.06,0.25,0,0,923.46,2.6
06:29:05:57:00,80.06,0.25,0,0,923.46,2.6
06:29:05:58:00,80.06,0.25,0,0,923.46,2.6
06:29:05:59:00,80.06,0.25,0,0,923.46,2.6
06:29:06:00:00,80.06,0.25,0,0,923.46,2.6
06:29:06:01:00,80.108,0.251166667,0.5775,0.054166667,923.4793333,2.625
06:29:06:02:00,80.156,0.252333333,1.155,0.108333333,923.4986667,2.65
06:29:06:03:00,80.204,0.2535,1.7325,0.1625,923.518,2.675
06:29:06:04:00,80.252,0.254666667,2.31,0.216666667,923.5373333,2.7
06:29:06:05:00,80.3,0.255833333,2.8875,0.270833333,923.5566667,2.725
06:29:06:06:00,80.348,0.257,3.465,0.325,923.576,2.75
06:29:06:07:00,80.396,0.258166667,4.0425,0.379166667,923.5953333,2.775
06:29:06:08:00,80.444,0.259333333,4.62,0.433333333,923.6146667,2.8
06:29:06:09:00,80.492,0.2605,5.1975,0.4875,923.634,2.825
06:29:06:10:00,80.54,0.261666667,5.775,0.541666667,923.6533333,2.85
06:29:06:11:00,80.588,0.262833333,6.3525,0.595833333,923.6726667,2.875
06:29:06:12:00,80.636,0.264,6.93,0.65,923.692,2.9
06:29:06:13:00,80.684,0.265166667,7.5075,0.704166667,923.7113333,2.925
06:29:06:14:00,80.732,0.266333333,8.085,0.758333333,923.7306667,2.95
06:29:06:15:00,80.78,0.2675,8.6625,0.8125,923.75,2.975
06:29:06:16:00,80.828,0.268666667,9.24,0.866666667,923.7693333,3
06:29:06:17:00,80.876,0.269833333,9.8175,0.920833333,923.7886667,3.025
06:29:06:18:00,80.924,0.271,10.395,0.975,923.808,3.05
06:29:06:19:00,80.972,0.272166667,10.9725,1.029166667,923.8273333,3.075
06:29:06:20:00,81.02,0.273333333,11.55,1.083333333,923.8466667,3.1
06:29:06:21:00,81.068,0.2745,12.1275,1.1375,923.866,3.125
06:29:06:22:00,81.116,0.275666667,12.705,1.191666667,923.8853333,3.15
06:29:06:23:00,81.164,0.276833333,13.2825,1.245833333,923.9046667,3.175
06:29:06:24:00,81.212,0.278,13.86,1.3,923.924,3.2
06:29:06:25:00,81.26,0.279166667,14.4375,1.354166667,923.9433333,3.225
06:29:06:26:00,81.308,0.280333333,15.015,1.408333333,923.9626667,3.25
06:29:06:27:00,81.356,0.2815,15.5925,1.4625,923.982,3.275
06:29:06:28:00,81.404,0.282666667,16.17,1.516666667,924.0013333,3.3
06:29:06:29:00,81.452,0.283833333,16.7475,1.570833333,924.0206667,3.325
06:29:06:30:00,81.5,0.285,17.325,1.625,924.04,3.35
06:29:06:31:00,81.548,0.286166667,17.9025,1.679166667,924.0593333,3.375
06:29:06:32:00,81.596,0.287333333,18.48,1.733333333,924.0786667,3.4
06:29:06:33:00,81.644,0.2885,19.0575,1.7875,924.098,3.425
06:29:06:34:00,81.692,0.289666667,19.635,1.841666667,924.1173333,3.45
06:29:06:35:00,81.74,0.290833333,20.2125,1.895833333,924.1366667,3.475
06:29:06:36:00,81.788,0.292,20.79,1.95,924.156,3.5
06:29:06:37:00,81.836,0.293166667,21.3675,2.004166667,924.1753333,3.525
06:29:06:38:00,81.884,0.294333333,21.945,2.058333333,924.1946667,3.55
06:29:06:39:00,81.932,0.2955,22.5225,2.1125,924.214,3.575
06:29:06:40:00,81.98,0.296666667,23.1,2.166666667,924.2333333,3.6
06:29:06:41:00,82.028,0.297833333,23.6775,2.220833333,924.2526667,3.625
06:29:06:42:00,82.076,0.299,24.255,2.275,924.272,3.65
06:29:06:43:00,82.124,0.300166667,24.8325,2.329166667,924.2913333,3.675
06:29:06:44:00,82.172,0.301333333,25.41,2.383333333,924.3106667,3.7
06:29:06:45:00,82.22,0.3025,25.9875,2.4375,924.33,3.725
06:29:06:46:00,82.268,0.303666667,26.565,2.491666667,924.3493333,3.75
06:29:06:47:00,82.316,0.304833333,27.1425,2.545833333,924.3686667,3.775
06:29:06:48:00,82.364,0.306,27.72,2.6,924.388,3.8
06:29:06:49:00,82.412,0.307166667,28.2975,2.654166667,924.4073333,3.825
06:29:06:50:00,82.46,0.308333333,28.875,2.708333333,924.4266667,3.85
06:29:06:51:00,82.508,0.3095,29.4525,2.7625,924.446,3.875
06:29:06:52:00,82.556,0.310666667,30.03,2.816666667,924.4653333,3.9
06:29:06:53:00,82.604,0.311833333,30.6075,2.870833333,924.4846667,3.925
06:29:06:54:00,82.652,0.313,31.185,2.925,924.504,3.95
06:29:06:55:00,82.7,0.314166667,31.7625,2.979166667,924.5233333,3.975
06:29:06:56:00,82.748,0.315333333,32.34,3.033333333,924.5426667,4
06:29:06:57:00,82.796,0.3165,32.9175,3.0875,924.562,4.025
06:29:06:58:00,82.844,0.317666667,33.495,3.141666667,924.5813333,4.05
06:29:06:59:00,82.892,0.318833333,34.0725,3.195833333,924.6006667,4.075
06:29:07:00:00,82.94,0.32,34.65,3.25,924.62,4.1
06:29:07:01:00,83.009,0.3205,35.06033333,3.295,924.6361667,4.126666667
06:29:07:02:00,83.078,0.321,35.47066667,3.34,924.6523333,4.153333333
06:29:07:03:00,83.147,0.3215,35.881,3.385,924.6685,4.18
06:29:07:04:00,83.216,0.322,36.29133333,3.43,924.6846667,4.206666667
06:29:07:05:00,83.285,0.3225,36.70166667,3.475,924.7008333,4.233333333
06:29:07:06:00,83.354,0.323,37.112,3.52,924.717,4.26
06:29:07:07:00,83.423,0.3235,37.52233333,3.565,924.7331667,4.286666667
06:29:07:08:00,83.492,0.324,37.93266667,3.61,924.7493333,4.313333333
06:29:07:09:00,83.561,0.3245,38.343,3.655,924.7655,4.34
06:29:07:10:00,83.63,0.325,38.75333333,3.7,924.7816667,4.366666667
06:29:07:11:00,83.699,0.3255,39.16366667,3.745,924.7978333,4.393333333
06:29:07:12:00,83.768,0.326,39.574,3.79,924.814,4.42
06:29:07:13:00,83.837,0.3265,39.98433333,3.835,924.8301667,4.446666667
06:29:07:14:00,83.906,0.327,40.39466667,3.88,924.8463333,4.473333333
06:29:07:15:00,83.975,0.3275,40.805,3.925,924.8625,4.5
06:29:07:16:00,84.044,0.328,41.21533333,3.97,924.8786667,4.526666667
06:29:07:17:00,84.113,0.3285,41.62566667,4.015,924.8948333,4.553333333
06:29:07:18:00,84.182,0.329,42.036,4.06,924.911,4.58
06:29:07:19:00,84.251,0.3295,42.44633333,4.105,924.9271667,4.606666667
06:29:07:20:00,84.32,0.33,42.85666667,4.15,924.9433333,4.633333333
06:29:07:21:00,84.389,0.3305,43.267,4.195,924.9595,4.66
06:29:07:22:00,84.458,0.331,43.67733333,4.24,924.9756667,4.686666667
06:29:07:23:00,84.527,0.3315,44.08766667,4.285,924.9918333,4.713333333
06:29:07:24:00,84.596,0.332,44.498,4.33,925.008,4.74
06:29:07:25:00,84.665,0.3325,44.90833333,4.375,925.0241667,4.766666667
06:29:07:26:00,84.734,0.333,45.31866667,4.42,925.0403333,4.793333333
06:29:07:27:00,84.803,0.3335,45.729,4.465,925.0565,4.82
06:29:07:28:00,84.872,0.334,46.13933333,4.51,925.0726667,4.846666667
06:29:07:29:00,84.941,0.3345,46.54966667,4.555,925.0888333,4.873333333
06:29:07:30:00,85.01,0.335,46.96,4.6,925.105,4.9
06:29:07:31:00,85.079,0.3355,47.37033333,4.645,925.1211667,4.926666667
06:29:07:32:00,85.148,0.336,47.78066667,4.69,925.1373333,4.953333333
06:29:07:33:00,85.217,0.3365,48.191,4.735,925.1535,4.98
06:29:07:34:00,85.286,0.337,48.60133333,4.78,925.1696667,5.006666667
06:29:07:35:00,85.355,0.3375,49.01166667,4.825,925.1858333,5.033333333
06:29:07:36:00,85.424,0.338,49.422,4.87,925.202,5.06
06:29:07:37:00,85.493,0.3385,49.83233333,4.915,925.2181667,5.086666667
06:29:07:38:00,85.562,0.339,50.24266667,4.96,925.2343333,5.113333333
06:29:07:39:00,85.631,0.3395,50.653,5.005,925.2505,5.14
06:29:07:40:00,85.7,0.34,51.06333333,5.05,925.2666667,5.166666667
06:29:07:41:00,85.769,0.3405,51.47366667,5.095,925.2828333,5.193333333
06:29:07:42:00,85.838,0.341,51.884,5.14,925.299,5.22
06:29:07:43:00,85.907,0.3415,52.29433333,5.185,925.3151667,5.246666667
06:29:07:44:00,85.976,0.342,52.70466667,5.23,925.3313333,5.273333333
06:29:07:45:00,86.045,0.3425,53.115,5.275,925.3475,5.3
06:29:07:46:00,86.114,0.343,53.52533333,5.32,925.3636667,5.326666667
06:29:07:47:00,86.183,0.3435,53.93566667,5.365,925.3798333,5.353333333
06:29:07:48:00,86.252,0.344,54.346,5.41,925.396,5.38
06:29:07:49:00,86.321,0.3445,54.75633333,5.455,925.4121667,5.406666667
06:29:07:50:00,86.39,0.345,55.16666667,5.5,925.4283333,5.433333333
06:29:07:51:00,86.459,0.3455,55.577,5.545,925.4445,5.46
06:29:07:52:00,86.528,0.346,55.98733333,5.59,925.4606667,5.486666667
06:29:07:53:00,86.597,0.3465,56.39766667,5.635,925.4768333,5.513333333
06:29:07:54:00,86.666,0.347,56.808,5.68,925.493,5.54
06:29:07:55:00,86.735,0.3475,57.21833333,5.725,925.5091667,5.566666667
06:29:07:56:00,86.804,0.348,57.62866667,5.77,925.5253333,5.593333333
06:29:07:57:00,86.873,0.3485,58.039,5.815,925.5415,5.62
06:29:07:58:00,86.942,0.349,58.44933333,5.86,925.5576667,5.646666667
06:29:07:59:00,87.011,0.3495,58.85966667,5.905,925.5738333,5.673333333
06:29:08:00:00,87.08,0.35,59.27,5.95,925.59,5.7
06:29:08:01:00,87.113,0.349,59.51466667,5.980833333,925.5963333,5.681666667
06:29:08:02:00,87.146,0.348,59.75933333,6.011666667,925.6026667,5.663333333
06:29:08:03:00,87.179,0.347,60.004,6.0425,925.609,5.645
06:29:08:04:00,87.212,0.346,60.24866667,6.073333333,925.6153333,5.626666667
06:29:08:05:00,87.245,0.345,60.49333333,6.104166667,925.6216667,5.608333333
06:29:08:06:00,87.278,0.344,60.738,6.135,925.628,5.59
06:29:08:07:00,87.311,0.343,60.98266667,6.165833333,925.6343333,5.571666667
06:29:08:08:00,87.344,0.342,61.22733333,6.196666667,925.6406667,5.553333333
06:29:08:09:00,87.377,0.341,61.472,6.2275,925.647,5.535
06:29:08:10:00,87.41,0.34,61.71666667,6.258333333,925.6533333,5.516666667
06:29:08:11:00,87.443,0.339,61.96133333,6.289166667,925.6596667,5.498333333
06:29:08:12:00,87.476,0.338,62.206,6.32,925.666,5.48
06:29:08:13:00,87.509,0.337,62.45066667,6.350833333,925.6723333,5.461666667
06:29:08:14:00,87.542,0.336,62.69533333,6.381666667,925.6786667,5.443333333
06:29:08:15:00,87.575,0.335,62.94,6.4125,925.685,5.425
06:29:08:16:00,87.608,0.334,63.18466667,6.443333333,925.6913333,5.406666667
06:29:08:17:00,87.641,0.333,63.42933333,6.474166667,925.6976667,5.388333333
06:29:08:18:00,87.674,0.332,63.674,6.505,925.704,5.37
06:29:08:19:00,87.707,0.331,63.91866667,6.535833333,925.7103333,5.351666667
06:29:08:20:00,87.74,0.33,64.16333333,6.566666667,925.7166667,5.333333333
06:29:08:21:00,87.773,0.329,64.408,6.5975,925.723,5.315
06:29:08:22:00,87.806,0.328,64.65266667,6.628333333,925.7293333,5.296666667
06:29:08:23:00,87.839,0.327,64.89733333,6.659166667,925.7356667,5.278333333
06:29:08:24:00,87.872,0.326,65.142,6.69,925.742,5.26
06:29:08:25:00,87.905,0.325,65.38666667,6.720833333,925.7483333,5.241666667
06:29:08:26:00,87.938,0.324,65.63133333,6.751666667,925.7546667,5.223333333
06:29:08:27:00,87.971,0.323,65.876,6.7825,925.761,5.205
06:29:08:28:00,88.004,0.322,66.12066667,6.813333333,925.7673333,5.186666667
06:29:08:29:00,88.037,0.321,66.36533333,6.844166667,925.7736667,5.168333333
06:29:08:30:00,88.07,0.32,66.61,6.875,925.78,5.15
06:29:08:31:00,88.103,0.319,66.85466667,6.905833333,925.7863333,5.131666667
06:29:08:32:00,88.136,0.318,67.09933333,6.936666667,925.7926667,5.113333333
06:29:08:33:00,88.169,0.317,67.344,6.9675,925.799,5.095
06:29:08:34:00,88.202,0.316,67.58866667,6.998333333,925.8053333,5.076666667
06:29:08:35:00,88.235,0.315,67.83333333,7.029166667,925.8116667,5.058333333
06:29:08:36:00,88.268,0.314,68.078,7.06,925.818,5.04
06:29:08:37:00,88.301,0.313,68.32266667,7.090833333,925.8243333,5.021666667
06:29:08:38:00,88.334,0.312,68.56733333,7.121666667,925.8306667,5.003333333
06:29:08:39:00,88.367,0.311,68.812,7.1525,925.837,4.985
06:29:08:40:00,88.4,0.31,69.05666667,7.183333333,925.8433333,4.966666667
06:29:08:41:00,88.433,0.309,69.30133333,7.214166667,925.8496667,4.948333333
06:29:08:42:00,88.466,0.308,69.546,7.245,925.856,4.93
06:29:08:43:00,88.499,0.307,69.79066667,7.275833333,925.8623333,4.911666667
06:29:08:44:00,88.532,0.306,70.03533333,7.306666667,925.8686667,4.893333333
06:29:08:45:00,88.565,0.305,70.28,7.3375,925.875,4.875
06:29:08:46:00,88.598,0.304,70.52466667,7.368333333,925.8813333,4.856666667
06:29:08:47:00,88.631,0.303,70.76933333,7.399166667,925.8876667,4.838333333
06:29:08:48:00,88.664,0.302,71.014,7.43,925.894,4.82
06:29:08:49:00,88.697,0.301,71.25866667,7.460833333,925.9003333,4.801666667
06:29:08:50:00,88.73,0.3,71.50333333,7.491666667,925.9066667,4.783333333
06:29:08:51:00,88.763,0.299,71.748,7.5225,925.913,4.765
06:29:08:52:00,88.796,0.298,71.99266667,7.553333333,925.9193333,4.746666667
06:29:08:53:00,88.829,0.297,72.23733333,7.584166667,925.9256667,4.728333333
06:29:08:54:00,88.862,0.296,72.482,7.615,925.932,4.71
06:29:08:55:00,88.895,0.295,72.72666667,7.645833333,925.9383333,4.691666667
06:29:08:56:00,88.928,0.294,72.97133333,7.676666667,925.9446667,4.673333333
06:29:08:57:00,88.961,0.293,73.216,7.7075,925.951,4.655
06:29:08:58:00,88.994,0.292,73.46066667,7.738333333,925.9573333,4.636666667
06:29:08:59:00,89.027,0.291,73.70533333,7.769166667,925.9636667,4.618333333
06:29:09:00:00,89.06,0.29,73.95,7.8,925.97,4.6
06:29:09:01:00,89.126,0.288833333,74.0755,7.820166667,926.0368333,4.566666667
06:29:09:02:00,89.192,0.287666667,74.201,7.840333333,926.1036667,4.533333333
06:29:09:03:00,89.258,0.2865,74.3265,7.8605,926.1705,4.5
06:29:09:04:00,89.324,0.285333333,74.452,7.880666667,926.2373333,4.466666667
06:29:09:05:00,89.39,0.284166667,74.5775,7.900833333,926.3041667,4.433333333
06:29:09:06:00,89.456,0.283,74.703,7.921,926.371,4.4
06:29:09:07:00,89.522,0.281833333,74.8285,7.941166667,926.4378333,4.366666667
06:29:09:08:00,89.588,0.280666667,74.954,7.961333333,926.5046667,4.333333333
06:29:09:09:00,89.654,0.2795,75.0795,7.9815,926.5715,4.3
06:29:09:10:00,89.72,0.278333333,75.205,8.001666667,926.6383333,4.266666667
06:29:09:11:00,89.786,0.277166667,75.3305,8.021833333,926.7051667,4.233333333
06:29:09:12:00,89.852,0.276,75.456,8.042,926.772,4.2
06:29:09:13:00,89.918,0.274833333,75.5815,8.062166667,926.8388333,4.166666667
06:29:09:14:00,89.984,0.273666667,75.707,8.082333333,926.9056667,4.133333333
06:29:09:15:00,90.05,0.2725,75.8325,8.1025,926.9725,4.1
06:29:09:16:00,90.116,0.271333333,75.958,8.122666667,927.0393333,4.066666667
06:29:09:17:00,90.182,0.270166667,76.0835,8.142833333,927.1061667,4.033333333
06:29:09:18:00,90.248,0.269,76.209,8.163,927.173,4
06:29:09:19:00,90.314,0.267833333,76.3345,8.183166667,927.2398333,3.966666667
06:29:09:20:00,90.38,0.266666667,76.46,8.203333333,927.3066667,3.933333333
06:29:09:21:00,90.446,0.2655,76.5855,8.2235,927.3735,3.9
06:29:09:22:00,90.512,0.264333333,76.711,8.243666667,927.4403333,3.866666667
06:29:09:23:00,90.578,0.263166667,76.8365,8.263833333,927.5071667,3.833333333
06:29:09:24:00,90.644,0.262,76.962,8.284,927.574,3.8
06:29:09:25:00,90.71,0.260833333,77.0875,8.304166667,927.6408333,3.766666667
06:29:09:26:00,90.776,0.259666667,77.213,8.324333333,927.7076667,3.733333333
06:29:09:27:00,90.842,0.2585,77.3385,8.3445,927.7745,3.7
06:29:09:28:00,90.908,0.257333333,77.464,8.364666667,927.8413333,3.666666667
06:29:09:29:00,90.974,0.256166667,77.5895,8.384833333,927.9081667,3.633333333
06:29:09:30:00,91.04,0.255,77.715,8.405,927.975,3.6
06:29:09:31:00,91.106,0.253833333,77.8405,8.425166667,928.0418333,3.566666667
06:29:09:32:00,91.172,0.252666667,77.966,8.445333333,928.1086667,3.533333333
06:29:09:33:00,91.238,0.2515,78.0915,8.4655,928.1755,3.5
06:29:09:34:00,91.304,0.250333333,78.217,8.485666667,928.2423333,3.466666667
06:29:09:35:00,91.37,0.249166667,78.3425,8.505833333,928.3091667,3.433333333
06:29:09:36:00,91.436,0.248,78.468,8.526,928.376,3.4
06:29:09:37:00,91.502,0.246833333,78.5935,8.546166667,928.4428333,3.366666667
06:29:09:38:00,91.568,0.245666667,78.719,8.566333333,928.5096667,3.333333333
06:29:09:39:00,91.634,0.2445,78.8445,8.5865,928.5765,3.3
06:29:09:40:00,91.7,0.243333333,78.97,8.606666667,928.6433333,3.266666667
06:29:09:41:00,91.766,0.242166667,79.0955,8.626833333,928.7101667,3.233333333
06:29:09:42:00,91.832,0.241,79.221,8.647,928.777,3.2
06:29:09:43:00,91.898,0.239833333,79.3465,8.667166667,928.8438333,3.166666667
06:29:09:44:00,91.964,0.238666667,79.472,8.687333333,928.9106667,3.133333333
06:29:09:45:00,92.03,0.2375,79.5975,8.7075,928.9775,3.1
06:29:09:46:00,92.096,0.236333333,79.723,8.727666667,929.0443333,3.066666667
06:29:09:47:00,92.162,0.235166667,79.8485,8.747833333,929.1111667,3.033333333
06:29:09:48:00,92.228,0.234,79.974,8.768,929.178,3
06:29:09:49:00,92.294,0.232833333,80.0995,8.788166667,929.2448333,2.966666667
06:29:09:50:00,92.36,0.231666667,80.225,8.808333333,929.3116667,2.933333333
06:29:09:51:00,92.426,0.2305,80.3505,8.8285,929.3785,2.9
06:29:09:52:00,92.492,0.229333333,80.476,8.848666667,929.4453333,2.866666667
06:29:09:53:00,92.558,0.228166667,80.6015,8.868833333,929.5121667,2.833333333
06:29:09:54:00,92.624,0.227,80.727,8.889,929.579,2.8
06:29:09:55:00,92.69,0.225833333,80.8525,8.909166667,929.6458333,2.766666667
06:29:09:56:00,92.756,0.224666667,80.978,8.929333333,929.7126667,2.733333333
06:29:09:57:00,92.822,0.2235,81.1035,8.9495,929.7795,2.7
06:29:09:58:00,92.888,0.222333333,81.229,8.969666667,929.8463333,2.666666667
06:29:09:59:00,92.954,0.221166667,81.3545,8.989833333,929.9131667,2.633333333
06:29:10:00:00,93.02,0.22,81.48,9.01,929.98,2.6
06:29:10:01:00,93.086,0.219333333,81.54966667,9.024,929.9228333,2.608333333
06:29:10:02:00,93.152,0.218666667,81.61933333,9.038,929.8656667,2.616666667
06:29:10:03:00,93.218,0.218,81.689,9.052,929.8085,2.625
06:29:10:04:00,93.284,0.217333333,81.75866667,9.066,929.7513333,2.633333333
06:29:10:05:00,93.35,0.216666667,81.82833333,9.08,929.6941667,2.641666667
06:29:10:06:00,93.416,0.216,81.898,9.094,929.637,2.65
06:29:10:07:00,93.482,0.215333333,81.96766667,9.108,929.5798333,2.658333333
06:29:10:08:00,93.548,0.214666667,82.03733333,9.122,929.5226667,2.666666667
06:29:10:09:00,93.614,0.214,82.107,9.136,929.4655,2.675
06:29:10:10:00,93.68,0.213333333,82.17666667,9.15,929.4083333,2.683333333
06:29:10:11:00,93.746,0.212666667,82.24633333,9.164,929.3511667,2.691666667
06:29:10:12:00,93.812,0.212,82.316,9.178,929.294,2.7
06:29:10:13:00,93.878,0.211333333,82.38566667,9.192,929.2368333,2.708333333
06:29:10:14:00,93.944,0.210666667,82.45533333,9.206,929.1796667,2.716666667
06:29:10:15:00,94.01,0.21,82.525,9.22,929.1225,2.725
06:29:10:16:00,94.076,0.209333333,82.59466667,9.234,929.0653333,2.733333333
06:29:10:17:00,94.142,0.208666667,82.66433333,9.248,929.0081667,2.741666667
